id, location_val
113939679240047005_14,792944.8293074362 7082966.0469119735
113939679240047005_15,792697.1391328496 7082663.492143563
113939679240047005_16,792444.3016804792 7082418.498914474
113939679240047005_17,791957.1377065415 7082154.820672643
113939679240047005_18,791842.9252579071 7082307.6685872255
113939679240047005_19,791904.8334856073 7082513.697295403
113939679240047005_20,791683.11044656 7082872.573196746
113939679240047005_21,791435.979875051 7082677.884651015
113939679240047005_22,791007.476660827 7082365.755420038
113939679240047005_23,790765.9401504794 7082193.262510839
113939679240047005_24,790477.6132638379 7082175.197147443
113939679240047005_25,790531.8911556227 7082628.120385537
113939679240047005_26,790630.422811287 7083184.996062707
113939679240047005_27,790817.1539706802 7083569.072246882
113939708240047005_1,794325.810651747 7083260.035863268
113939708240047005_2,793850.8066139328 7083620.792191429
113939708240047005_3,793307.0570111661 7083306.650563457
113939708240047005_4,793026.9352287184 7083050.246091837
113939708240047005_5,792944.8293074362 7082966.0469119735
113939708240047005_6,792697.1391328496 7082663.492143563
113939708240047005_7,792444.3016804792 7082418.498914474
113939708240047005_8,791957.1377065415 7082154.820672643
113939708240047005_9,791842.9252579071 7082307.6685872255
113939708240047005_10,791904.8334856073 7082513.697295403
113939708240047005_11,791683.11044656 7082872.573196746
113939708240047005_12,791435.979875051 7082677.884651015
113939708240047005_13,791007.476660827 7082365.755420038
113939708240047005_14,790765.9401504794 7082193.262510839
113939708240047005_15,790477.6132638379 7082175.197147443
113939708240047005_16,790531.8911556227 7082628.120385537
113939708240047005_17,790630.422811287 7083184.996062707
113939708240047005_18,790817.1539706802 7083569.072246882
113939709240047005_1,794325.810651747 7083260.035863268
113939709240047005_2,793850.8066139328 7083620.792191429
113939709240047005_3,793307.0570111661 7083306.650563457
113939709240047005_4,793026.9352287184 7083050.246091837
113939709240047005_5,792944.8293074362 7082966.0469119735
113939709240047005_6,792697.1391328496 7082663.492143563
113939709240047005_7,792444.3016804792 7082418.498914474
113939709240047005_8,791957.1377065415 7082154.820672643
113939709240047005_9,791842.9252579071 7082307.6685872255
113939709240047005_10,791904.8334856073 7082513.697295403
113939709240047005_11,791683.11044656 7082872.573196746
113939709240047005_12,791435.979875051 7082677.884651015
113939709240047005_13,791007.476660827 7082365.755420038
113939709240047005_14,790765.9401504794 7082193.262510839
113939709240047005_15,790477.6132638379 7082175.197147443
113939709240047005_16,790531.8911556227 7082628.120385537
113939709240047005_17,790630.422811287 7083184.996062707
113939709240047005_18,790817.1539706802 7083569.072246882
113939794240047005_1,795719.8319584519 7086040.329956986
113939794240047005_2,795663.774555766 7085874.034950429
113939794240047005_3,795554.990586727 7085556.443953047
113939794240047005_4,795468.3791386229 7085352.50403714
113939794240047005_5,795309.2595765213 7084758.472135809
113939794240047005_6,795249.6578723365 7084612.190884201
113939794240047005_7,795026.3543393994 7084372.815430994
113939794240047005_8,794754.1633678253 7084118.460218157
113939794240047005_9,794466.9886722334 7083976.238575881
113939794240047005_10,794137.9664711215 7083820.170298164
113939794240047005_11,793850.8066139328 7083620.792191429
113939794240047005_12,793307.0570111661 7083306.650563457
113939794240047005_13,793026.9352287184 7083050.246091837
113939794240047005_14,792944.8293074362 7082966.0469119735
113939794240047005_15,792697.1391328496 7082663.492143563
113939794240047005_16,792444.3016804792 7082418.498914474
113939794240047005_17,791957.1377065415 7082154.820672643
113939794240047005_18,791842.9252579071 7082307.6685872255
113939794240047005_19,791904.8334856073 7082513.697295403
113939794240047005_20,791683.11044656 7082872.573196746
113939794240047005_21,791435.979875051 7082677.884651015
113939794240047005_22,791007.476660827 7082365.755420038
113939794240047005_23,790765.9401504794 7082193.262510839
113939794240047005_24,790477.6132638379 7082175.197147443
113939794240047005_25,790531.8911556227 7082628.120385537
113939794240047005_26,790630.422811287 7083184.996062707
113939794240047005_27,790817.1539706802 7083569.072246882
113939889240047005_1,795719.8319584519 7086040.329956986
113939889240047005_2,795663.774555766 7085874.034950429
113939889240047005_3,795554.990586727 7085556.443953047
113939889240047005_4,795468.3791386229 7085352.50403714
113939889240047005_5,795309.2595765213 7084758.472135809
113939889240047005_6,795249.6578723365 7084612.190884201
113939889240047005_7,795026.3543393994 7084372.815430994
113939889240047005_8,794754.1633678253 7084118.460218157
113939889240047005_9,794466.9886722334 7083976.238575881
113939889240047005_10,794137.9664711215 7083820.170298164
113939889240047005_11,793850.8066139328 7083620.792191429
113939889240047005_12,793307.0570111661 7083306.650563457
113939889240047005_13,793026.9352287184 7083050.246091837
113939889240047005_14,792944.8293074362 7082966.0469119735
113939889240047005_15,792697.1391328496 7082663.492143563
113939889240047005_16,792444.3016804792 7082418.498914474
113939889240047005_17,792083.5953059234 7082167.164498856
113950029240047005_1,795719.8319584519 7086040.329956986
113950029240047005_2,795663.774555766 7085874.034950429
113950029240047005_3,795554.990586727 7085556.443953047
113950029240047005_4,795468.3791386229 7085352.50403714
113950029240047005_5,795309.2595765213 7084758.472135809
113950029240047005_6,795249.6578723365 7084612.190884201
113952094240100054_1,795719.8319584519 7086040.329956986
113952094240100054_2,795663.774555766 7085874.034950429
113952094240100054_3,795554.990586727 7085556.443953047
113952094240100054_4,795468.3791386229 7085352.50403714
113952094240100054_5,795309.2595765213 7084758.472135809
113952094240100054_6,795249.6578723365 7084612.190884201
113952094240100054_7,795026.3543393994 7084372.815430994
113952094240100054_8,794754.1633678253 7084118.460218157
113952094240100054_9,794466.9886722334 7083976.238575881
113952094240100054_10,794137.9664711215 7083820.170298164
113952094240100054_11,793941.8202502602 7083690.217608156
113952094240100054_12,793850.8066139328 7083620.792191429
113952094240100054_13,793307.0570111661 7083306.650563457
113952094240100054_14,793026.9352287184 7083050.246091837
113952094240100054_15,792944.8293074362 7082966.0469119735
113952094240100054_16,792697.1391328496 7082663.492143563
113952094240100054_17,792444.3016804792 7082418.498914474
113952094240100054_18,791957.1377065415 7082154.820672643
113952094240100054_19,791842.9252579071 7082307.6685872255
113952094240100054_20,791904.8334856073 7082513.697295403
113952094240100054_21,791683.11044656 7082872.573196746
113952094240100054_22,791435.979875051 7082677.884651015
113952094240100054_23,791007.476660827 7082365.755420038
113952094240100054_24,790765.9401504794 7082193.262510839
113952094240100054_25,790477.6132638379 7082175.197147443
113952094240100054_26,790531.8911556227 7082628.120385537
113952094240100054_27,790630.422811287 7083184.996062707
113952094240100054_28,790817.1539706802 7083569.072246882
113952276240100054_1,795719.8319584519 7086040.329956986
113952276240100054_2,795663.774555766 7085874.034950429
113952276240100054_3,795554.990586727 7085556.443953047
113952276240100054_4,795468.3791386229 7085352.50403714
113952276240100054_5,795309.2595765213 7084758.472135809
113952276240100054_6,795249.6578723365 7084612.190884201
113952276240100054_7,795026.3543393994 7084372.815430994
113952276240100054_8,794754.1633678253 7084118.460218157
113952276240100054_9,794466.9886722334 7083976.238575881
113952276240100054_10,794137.9664711215 7083820.170298164
113952276240100054_11,793941.8202502602 7083690.217608156
113952276240100054_12,793850.8066139328 7083620.792191429
113952276240100054_13,793307.0570111661 7083306.650563457
113952276240100054_14,793026.9352287184 7083050.246091837
113952276240100054_15,792944.8293074362 7082966.0469119735
113952276240100054_16,792697.1391328496 7082663.492143563
113952276240100054_17,792444.3016804792 7082418.498914474
113952276240100054_18,791957.1377065415 7082154.820672643
113952276240100054_19,791842.9252579071 7082307.6685872255
113952276240100054_20,791904.8334856073 7082513.697295403
113952276240100054_21,791683.11044656 7082872.573196746
113952276240100054_22,791435.979875051 7082677.884651015
113952276240100054_23,791007.476660827 7082365.755420038
113952276240100054_24,790765.9401504794 7082193.262510839
113952276240100054_25,790477.6132638379 7082175.197147443
113952276240100054_26,790531.8911556227 7082628.120385537
113952276240100054_27,790630.422811287 7083184.996062707
113952276240100054_28,790817.1539706802 7083569.072246882
113980767240149503_1,795249.6578723365 7084612.190884201
113980767240149503_2,795026.3543393994 7084372.815430994
113980767240149503_3,794754.1633678253 7084118.460218157
113980767240149503_4,794466.9886722334 7083976.238575881
113980767240149503_5,794137.9664711215 7083820.170298164
113980767240149503_6,793850.8066139328 7083620.792191429
113980767240149503_7,793307.0570111661 7083306.650563457
113980767240149503_8,793026.9352287184 7083050.246091837
113980767240149503_9,792944.8293074362 7082966.0469119735
113980767240149503_10,792697.1391328496 7082663.492143563
113980767240149503_11,792444.3016804792 7082418.498914474
113980767240149503_12,792083.5953059234 7082167.164498856
113078914236702601_1,794994.0525651879 7083982.4128351705
113078914236702601_2,795325.4857625476 7083764.664769212
113078914236702601_3,795313.3093044648 7083543.946938518
113078914236702601_4,795059.536613501 7083151.659673338
113078914236702601_5,794806.9038751737 7082810.57516827
113078914236702601_6,794529.0591944036 7083050.776144519
113078914236702601_7,794285.5072511155 7082767.505171357
113078914236702601_8,794110.0449594625 7082434.895804825
113078914236702601_9,794155.2365386961 7082150.273934393
113078914236702601_10,794226.7176796946 7081697.431924536
113078914236702601_11,794182.9692001481 7081344.646911015
113078914236702601_12,794477.3786507506 7081297.680669768
113078914236702601_13,794735.8781239953 7081361.2623297265
113078914236702601_14,794677.2269726557 7081043.5595208695
113078914236702601_15,794612.5514754005 7080784.95052905
113078914236702601_16,794323.0695502359 7080776.923800896
113078914236702601_17,794099.5665709596 7080604.594893919
113078914236702601_18,793954.4111003454 7080492.900422847
113078914236702601_19,793850.937218762 7080149.3738903925
113078914236702601_20,793816.9692890538 7079741.919000307
113078914236702601_21,793781.0848211863 7079439.665894403
113078914236702601_22,793968.1211892613 7079289.5378808165
113078914236702601_23,793748.9650843946 7079039.269463853
113078914236702601_24,793740.8302905217 7079565.177767172
113078950236702601_1,794994.0525651879 7083982.4128351705
113078950236702601_2,795325.4857625476 7083764.664769212
113078950236702601_3,795313.3093044648 7083543.946938518
113078950236702601_4,795059.536613501 7083151.659673338
113078950236702601_5,794806.9038751737 7082810.57516827
113078950236702601_6,794529.0591944036 7083050.776144519
113078950236702601_7,794285.5072511155 7082767.505171357
113078950236702601_8,794110.0449594625 7082434.895804825
113078950236702601_9,794155.2365386961 7082150.273934393
113078950236702601_10,794226.7176796946 7081697.431924536
113078950236702601_11,794182.9692001481 7081344.646911015
113078950236702601_12,794477.3786507506 7081297.680669768
113078950236702601_13,794735.8781239953 7081361.2623297265
113078950236702601_14,794677.2269726557 7081043.5595208695
113078950236702601_15,794612.5514754005 7080784.95052905
113078950236702601_16,794323.0695502359 7080776.923800896
113078950236702601_17,794099.5665709596 7080604.594893919
113078950236702601_18,793954.4111003454 7080492.900422847
113078950236702601_19,793850.937218762 7080149.3738903925
113078950236702601_20,793816.9692890538 7079741.919000307
113078950236702601_21,793781.0848211863 7079439.665894403
113078950236702601_22,793968.1211892613 7079289.5378808165
113078950236702601_23,793748.9650843946 7079039.269463853
113078950236702601_24,793740.8302905217 7079565.177767172
113079109236702601_1,794110.0449594625 7082434.895804825
113079109236702601_2,794155.2365386961 7082150.273934393
113079109236702601_3,794226.7176796946 7081697.431924536
113079109236702601_4,794182.9692001481 7081344.646911015
113079109236702601_5,794477.3786507506 7081297.680669768
113079109236702601_6,794735.8781239953 7081361.2623297265
113079109236702601_7,794677.2269726557 7081043.5595208695
113079109236702601_8,794612.5514754005 7080784.95052905
